obs_id,pred_proba
916082,0.067119375
916083,0.07300016
916084,0.05211151
916085,0.07689689
916086,0.08120922
916087,0.060847327
916088,0.06965297
916092,0.03723134
916093,0.050760295
916094,0.061294425
916095,0.029849974
916096,0.059561003
916097,0.054101918
916098,0.05792589
916099,0.026756737
916299,0.13960537
916305,0.13404277
916306,0.26620018
916307,0.27005997
916308,0.24667235
916309,0.24874263
916310,0.25129265
916311,0.24775364
916312,0.26713824
916316,0.092114024
916317,0.2821067
916318,0.215303
916319,0.18924664
916324,0.08078149
916325,0.1980157
916326,0.17920977
916327,0.18530606
916328,0.18887615
916335,0.08034385
916336,0.16386311
916337,0.28185484
916338,0.234771
916339,0.26147643
916340,0.22681108
916341,0.24748363
916342,0.115411244
916343,0.20039888
916344,0.19538523
916345,0.18581249
916409,0.012915317
916542,0.10208952
916543,0.15716414
916544,0.16840452
916545,0.1834969
916546,0.09686181
916547,0.1793788
916548,0.18803412
916549,0.17295301
916550,0.17080571
916551,0.16096042
916552,0.17795838
916553,0.19403563
916554,0.07792337
916555,0.206961
916556,0.19566931
916557,0.18336514
916558,0.1913599
916559,0.16554934
916560,0.190794
916561,0.20126472
916562,0.07506613
916563,0.23150751
916564,0.22575347
916565,0.23143542
916566,0.24911575
916567,0.20237122
916568,0.23468734
916569,0.3003539
916570,0.10179912
916571,0.2516644
916572,0.2903868
916573,0.25156963
916574,0.24247997
916585,0.10010918
916586,0.22322504
916587,0.22473057
916598,0.08272213
916599,0.2657001
916600,0.18674842
916601,0.25936094
916602,0.21652147
916603,0.22830111
916608,0.099698134
916609,0.20474361
916610,0.34625962
916611,0.24831817
916612,0.26538682
916613,0.1009459
916614,0.30094573
916615,0.2447349
916616,0.17939429
916617,0.22908868
916618,0.14395544
916624,0.101663455
916808,0.0056789154
917436,0.13905068
917437,0.2204693
917438,0.22846226
917439,0.16250823
917440,0.15596578
917441,0.20617688
917442,0.13401125
917443,0.28869265
917444,0.25236005
917445,0.20763285
917446,0.12550998
917447,0.19165139
917448,0.20915587
917449,0.24941884
917455,0.004669717
917521,0.007065156
917734,0.0039969375
918792,0.095643625
918793,0.1586093
918794,0.24707396
918795,0.16562445
918796,0.25520676
918797,0.24662106
918798,0.17679809
918799,0.22634391
918800,0.17941657
918801,0.18610655
918802,0.1547662
918803,0.20860521
918804,0.17539513
918805,0.26147112
918806,0.17293419
918807,0.2628878
918808,0.17592639
918816,0.111069694
918817,0.14372325
918818,0.25031462
918823,0.10008155
918824,0.25800893
918826,0.10577486
918827,0.102065146
918828,0.13472754
918829,0.20091242
918830,0.18241306
918831,0.20349595
918832,0.18415901
918833,0.20803437
918834,0.20673159
918835,0.18352006
918836,0.099440895
918970,0.04017122
918971,0.06484157
918972,0.06672844
918982,0.036297034
918983,0.0725595
918984,0.065992735
918997,0.045758367
918998,0.07071465
918999,0.0756839
919000,0.095041
919001,0.07614448
919008,0.028389527
919009,0.076591074
919010,0.104983315
919038,0.009364755
919039,0.022559552
919343,0.1212531
919344,0.09732675
919345,0.18782388
919346,0.19788612
919347,0.1806672
919348,0.16569313
919349,0.16583
919361,0.07778938
919863,0.048502594
919864,0.09455408
919865,0.10508469
919874,0.054547228
919959,0.0035178093
920131,0.035269886
920132,0.05150087
920149,0.029278083
920150,0.08506701
920151,0.056367405
920152,0.0514928
920162,0.026662095
920163,0.06825479
920205,0.1414841
920206,0.12086922
920207,0.14925057
920208,0.13007583
920209,0.089597106
920210,0.2155088
920214,0.063205995
920215,0.1299227
920216,0.1263651
920217,0.1403922
920218,0.14027649
920219,0.12640013
920220,0.12640013
920227,0.048600923
920228,0.14372355
920229,0.13395536
920230,0.13717124
920231,0.15120019
920236,0.050436985
920392,0.05764018
920393,0.09230133
920400,0.05149017
920401,0.1427109
920402,0.13360675
920403,0.15762591
920404,0.1368543
920428,0.15289186
920445,0.12857567
920446,0.23536235
920447,0.23802088
920448,0.2040544
920449,0.20586474
920450,0.20809695
920451,0.21484102
920452,0.21106017
920453,0.2357637
920462,0.09985354
920463,0.23860876
920464,0.23860876
920465,0.2370657
920466,0.23668009
920467,0.23514564
920468,0.23650599
920472,0.0820087
920473,0.1977288
920474,0.2103037
920475,0.2103037
920476,0.2103037
920477,0.2103037
920478,0.20929657
920484,0.09985838
920532,0.011241958
920731,0.058200076
920732,0.16459492
920733,0.10414442
920734,0.10461135
920735,0.09639515
920736,0.1076992
920737,0.11252516
920738,0.14227769
920739,0.1132264
920740,0.1441093
920749,0.042480666
920750,0.18357834
920751,0.10641278
920869,0.01732327
920870,0.032776713
920881,0.0064748754
920920,0.10250953
920921,0.124799185
920922,0.14078674
920929,0.0670076
920930,0.14701195
920931,0.14277166
920932,0.15989214
920933,0.007063638
921011,0.06317473
921012,0.111644275
921013,0.10272197
921014,0.16830142
921028,0.08200216
921029,0.19816025
921030,0.1989698
921031,0.14429052
921032,0.18205544
921033,0.12552546
921034,0.13699092
921044,0.048933487
921045,0.06685219
921046,0.06725858
921047,0.07366058
921048,0.064118564
921077,0.047719814
921078,0.085025914
921079,0.085556775
921327,0.005677206
921506,0.039064795
921507,0.055648424
921508,0.0578914
921509,0.06435447
921510,0.032237913
921511,0.071403734
921512,0.08428177
921540,0.16222706
921541,0.11829779
921542,0.24928708
921543,0.18600959
921544,0.15436131
921545,0.15622029
921546,0.16617349
921547,0.13265063
921548,0.13868108
921549,0.15826412
921550,0.16082205
921551,0.093735166
921552,0.16873106
921553,0.20930018
921554,0.16873106
921555,0.04964438
921731,0.006324407
921739,0.05658955
921740,0.03067184
921741,0.059613653
921742,0.088703565
921743,0.061579023
921744,0.062321354
921747,0.027288137
921748,0.060432535
921749,0.06766303
921750,0.0824974
921754,0.021372737
921755,0.059208233
921756,0.06229418
921757,0.058643624
921760,0.023696674
921761,0.062029142
921762,0.06595803
921763,0.059208233
921769,0.021020388
921770,0.06558473
921782,0.0046074484
922020,0.13653214
922021,0.1436041
922022,0.15146716
922023,0.18434398
922024,0.15647207
922025,0.23646982
922026,0.16648032
922027,0.16617595
922030,0.08037691
922031,0.17347655
922032,0.17456421
922033,0.17451315
922034,0.17451315
922035,0.15733427
922036,0.17051692
922037,0.17051692
922038,0.1927836
922039,0.17051692
922040,0.18962006
922041,0.26808918
922042,0.16957946
922043,0.062144246
922044,0.17313762
922045,0.17313762
922046,0.28544632
922047,0.16916646
922048,0.07438395
922049,0.2665083
922050,0.33251336
922051,0.18801291
922052,0.2847981
922053,0.1726828
922054,0.1726828
922059,0.09407918
922063,0.05882696
922064,0.24129367
922065,0.16413215
922066,0.23449735
922067,0.28648725
922068,0.16230167
922069,0.2843951
922070,0.22322164
922071,0.18928513
922072,0.22190022
922073,0.073266305
922074,0.17820947
922075,0.16211417
922076,0.067806885
922312,0.10589667
922323,0.11534748
922324,0.20570107
922325,0.26627174
922326,0.20595694
922327,0.24451286
922328,0.21565711
922329,0.23399572
922330,0.22435197
922331,0.25513822
922332,0.2213304
922333,0.20829344
922334,0.18303332
922335,0.19026983
922336,0.23230675
922342,0.061438736
922343,0.15792587
922344,0.15326554
922345,0.13669798
922346,0.13483529
922347,0.15704453
922348,0.15747386
922349,0.2641238
922350,0.23718368
922351,0.24357514
922352,0.15664446
922405,0.10938276
922406,0.16589452
922407,0.25002694
922408,0.098561004
922409,0.2657573
922410,0.20107776
922411,0.19339511
922412,0.29166108
922413,0.1846338
922414,0.30900854
922415,0.29050258
922416,0.20545523
922417,0.18977411
922418,0.27731648
922419,0.28081062
922420,0.20171873
922421,0.2180509
922422,0.17681292
922423,0.29907754
922424,0.18613599
922425,0.26563329
922426,0.1846609
922427,0.27074626
922432,0.079431236
922433,0.19350715
922434,0.20939939
922435,0.19116616
922436,0.19272809
922437,0.21785262
922438,0.2060267
922439,0.19629708
922440,0.19139777
922441,0.2630316
922442,0.2005882
922443,0.19188312
922444,0.19121376
922445,0.2927767
922446,0.16633508
922447,0.16936712
922448,0.20420974
922449,0.17420861
922450,0.19548438
922584,0.00813942
922709,0.006276841
924199,0.105159216
924208,0.09828024
924209,0.23897521
924210,0.25427797
924211,0.151294
924212,0.2618344
924213,0.22798134
924214,0.23888972
924215,0.26869434
924216,0.24627927
924217,0.2833188
924218,0.25992614
924219,0.22346324
924220,0.28442308
924221,0.20511344
924222,0.13834059
924223,0.28092292
924224,0.26260018
924225,0.29970625
924226,0.28694695
924227,0.16603523
924228,0.2072906
924229,0.20608592
924230,0.17508131
924231,0.27627945
924232,0.260669
924233,0.15041707
924234,0.2678125
924235,0.19443476
924236,0.24089183
924237,0.2576862
924238,0.26900768
924239,0.20500664
924240,0.26879168
924241,0.23055054
924242,0.25440854
924243,0.22969952
924255,0.054968655
924266,0.06784419
924267,0.18325311
924268,0.18185985
924269,0.17361884
924300,0.067071155
924301,0.16981952
924302,0.17030671
924303,0.26606342
924304,0.19933863
924305,0.18343171
924387,0.07648687
924388,0.12267895
924389,0.11183033
924390,0.16662186
924391,0.13642363
924392,0.12841685
924393,0.13921961
924394,0.11631421
924396,0.05737865
924401,0.060478445
924406,0.042668283
924416,0.07944103
924427,0.045691546
924428,0.11374112
924429,0.08712339
924430,0.08457266
924431,0.077530235
924532,0.007458564
924564,0.09957395
924565,0.17011464
924566,0.17197016
924573,0.09706135
924574,0.18644728
924575,0.18900812
924576,0.1921999
924577,0.2500559
924590,0.11065218
924596,0.06967136
924597,0.1592882
924598,0.15924072
924599,0.15924072
924600,0.15566498
924601,0.15924072
924602,0.15924072
924603,0.15566498
924604,0.23917116
924605,0.19590248
924610,0.06042986
924611,0.15835342
924612,0.15878566
924613,0.2359041
924614,0.1542012
924796,0.06767083
924797,0.10639426
924798,0.15097167
924799,0.10473554
924800,0.13011535
924801,0.16300726
924808,0.05423531
924809,0.18228391
924810,0.121981114
924811,0.11410865
924817,0.06252653
924818,0.13100332
924942,0.0067409147
924987,0.10329976
924988,0.19530104
924989,0.17866755
924990,0.18157217
924991,0.17189482
924992,0.09473876
924993,0.18492559
924994,0.09160734
924995,0.101204395
924996,0.2599543
924997,0.17433646
924998,0.18990853
924999,0.22267625
925000,0.18477847
925001,0.17428541
925002,0.0617355
925003,0.31218162
925004,0.23545632
925005,0.29431546
925140,0.029693425
925141,0.03638887
925151,0.01708958
925152,0.05633572
925173,0.006778394
925252,0.009528163
925285,0.06443398
925286,0.104026005
925287,0.1128651
925288,0.114299044
925289,0.14107573
925290,0.07933494
925291,0.14447455
925292,0.13653213
925321,0.0094808
925339,0.103119865
925340,0.16311342
925341,0.15772301
925342,0.16873954
925343,0.17931238
925346,0.104527436
925347,0.20835038
925348,0.230789
925349,0.20346849
925350,0.23344997
925355,0.08889749
925356,0.20631452
925357,0.22079328
925358,0.22165751
925359,0.21519466
925360,0.1452963
925361,0.06803888
925362,0.2290601
925363,0.23228657
925364,0.14009324
925365,0.2168431
925366,0.13913046
925371,0.10487416
925372,0.2246058
925373,0.22569871
925374,0.21033488
925375,0.21069928
925376,0.24021792
925616,0.010363549
925619,0.066277765
925620,0.09084743
925621,0.1089538
925622,0.071095005
925623,0.094978616
925624,0.1047511
925625,0.07678381
925626,0.11506032
925627,0.1388471
925628,0.11366313
925629,0.10270853
925630,0.111810416
925631,0.13574944
925632,0.0048589506
925669,0.006288135
925709,0.10021787
925710,0.14692776
925711,0.09210866
925713,0.04277288
925714,0.092796795
925715,0.092856795
925716,0.09467081
925717,0.097944364
925718,0.044197883
925760,0.118676744
925761,0.14277002
925762,0.20109777
925763,0.14617167
925764,0.20523334
925765,0.14007832
925766,0.18924022
925767,0.18748306
925768,0.19331065
925769,0.21558006
925770,0.19430713
925779,0.07937655
925780,0.22660732
925781,0.21543084
925782,0.15266064
925783,0.17893396
925784,0.23536685
925798,0.09177965
925921,0.09482983
925922,0.16847126
925923,0.17561252
925924,0.16522834
925925,0.16065039
925932,0.060957886
925933,0.12720767
925939,0.06980005
925940,0.08195284
925941,0.0831506
925942,0.075312875
925951,0.04300062
925952,0.08470054
925993,0.005397208
925994,0.024531422
925995,0.033417784
925996,0.036177292
925997,0.03670648
925998,0.037065938
926174,0.13651243
926175,0.21013623
926176,0.22120307
926177,0.16995898
926178,0.19964504
926180,0.14799286
926181,0.24287005
926182,0.24424084
926183,0.2618495
926184,0.2618495
926185,0.2806937
926186,0.26332134
926187,0.25501013
926188,0.23683113
926189,0.21519782
926190,0.26324594
926191,0.23666896
926192,0.11070787
926193,0.2609591
926194,0.24853462
926195,0.24383761
926196,0.15561146
926197,0.24262643
926198,0.24390747
926199,0.25358874
926200,0.11410062
926201,0.27826613
926202,0.25145823
926203,0.24223956
926204,0.24262643
926205,0.2555285
926206,0.2420425
926207,0.24593951
926208,0.23159859
926209,0.2436721
926210,0.112584375
926650,0.010138342
926651,0.018769987
926696,0.09935254
926697,0.15708408
926698,0.20594946
926699,0.2511261
926700,0.1833712
926706,0.08599562
926707,0.24138418
926708,0.1769602
926709,0.17687993
926710,0.1658076
926722,0.13049167
926723,0.2618193
926741,0.099316634
926742,0.18246093
926764,0.05662217
926765,0.15181471
926766,0.25494406
926884,0.12365311
926887,0.104750745
926888,0.19333631
926889,0.19676264
926890,0.20535736
926891,0.2127683
926896,0.108506925
926897,0.19326799
926903,0.09738487
927011,0.020758491
927012,0.035493467
927101,0.027936025
927102,0.049654663
927103,0.056243088
927360,0.008829039
927427,0.11889917
927428,0.15200068
927429,0.1648438
927430,0.14743836
927431,0.15901192
927432,0.14636083
927437,0.07908843
927438,0.19509378
927439,0.19433166
927440,0.25044364
927441,0.19096066
927442,0.22955577
927443,0.17880625
927444,0.17612804
927445,0.25408286
927446,0.20145394
927447,0.18275212
927453,0.073303804
927454,0.27898535
927455,0.18337776
927473,0.014942221
927488,0.07472244
927489,0.09034696
927490,0.094693765
927502,0.055897783
927503,0.10622496
927504,0.10757798
927521,0.047016308
929213,0.07552335
929214,0.09505133
929215,0.1488113
929216,0.11977692
929217,0.101082385
929218,0.14525372
929219,0.15938306
929220,0.05565269
929221,0.10781798
929222,0.0070326133
930073,0.04469396
930074,0.05927141
930075,0.064071335
930076,0.061060473
930786,0.00682892
931064,0.006608734
931243,0.0441179
931244,0.05944009
931245,0.039495055
931246,0.10957979
931247,0.098244056
931248,0.105800346
931263,0.01268236
931302,0.0053287065
931322,0.08046805
931323,0.11658118
931324,0.14041345
931332,0.07623641
931333,0.13213108
931334,0.13466343
931335,0.13548991
931336,0.13251998
931337,0.17848958
931338,0.13854763
931339,0.12587102
931340,0.12377009
931341,0.14587525
931342,0.14222196
931417,0.007407276
932006,0.05099584
932007,0.04522593
932008,0.045306195
932009,0.08602773
932010,0.0435821
932011,0.07963269
932542,0.0068981424
932798,0.038655
932799,0.05645784
932800,0.06676997
932801,0.06684874
932929,0.067409195
932930,0.0637091
932931,0.12686566
932932,0.19697542
932933,0.13290997
932934,0.13611561
932935,0.14497612
932936,0.12387964
932937,0.1698526
932938,0.21761163
932939,0.08231909
932940,0.11903841
932941,0.11197966
932942,0.14272065
932943,0.116734885
932944,0.10072204
932945,0.13937874
932946,0.058014203
933323,0.007583483
933360,0.019791713
933361,0.030272955
933795,0.0068736468
934110,0.0067517105
934224,0.04215229
934225,0.065329544
934226,0.107945845
934227,0.104153715
934228,0.07670725
934238,0.053090196
934239,0.10170647
934240,0.11778751
934241,0.073298946
934242,0.108521625
934248,0.047011297
934249,0.08532182
934250,0.09714299
934251,0.10369811
934252,0.109738894
934436,0.074871264
934437,0.1876162
934438,0.22114977
934439,0.080709994
934440,0.20323315
934441,0.15499927
934442,0.22875318
934443,0.18873101
934444,0.2588589
934445,0.16573508
934446,0.17767833
934447,0.2319238
934448,0.22686268
934449,0.23076904
934450,0.1516523
934452,0.00702954
934453,0.10591893
934454,0.16790773
934455,0.08204356
934456,0.16119789
934457,0.1625707
934458,0.16482991
934459,0.18377994
934460,0.11030057
934461,0.23134953
934462,0.23991446
934463,0.22586355
934464,0.24056385
934465,0.24056385
934466,0.24123222
934467,0.3934896
934468,0.23829797
934469,0.4389341
934470,0.43583578
934471,0.37489632
934472,0.38655043
934473,0.4234486
934474,0.42550853
934475,0.22797237
934476,0.23825684
934477,0.23600593
934478,0.18146126
934479,0.17415115
934480,0.17685737
934481,0.13779564
934482,0.18245727
934483,0.18925303
934484,0.18285811
934485,0.18244515
934486,0.18925303
934487,0.3477101
934488,0.35865545
934489,0.35865545
934490,0.23721454
934491,0.1888414
934492,0.23721454
934493,0.20089976
934494,0.44777817
934495,0.41937673
934496,0.43134567
934497,0.41444603
934498,0.41313186
934499,0.4167974
934500,0.44543082
934501,0.41774198
934502,0.41721964
934503,0.4306179
934504,0.41005114
934505,0.44788054
934506,0.43728593
934507,0.42364568
934508,0.3988491
934509,0.33938187
934510,0.34920937
934511,0.4368683
934512,0.34920937
934513,0.40837997
934514,0.4368683
934515,0.41889548
934516,0.4167434
934517,0.34920937
934518,0.40443102
934519,0.43513507
934520,0.3495421
934521,0.39826924
934522,0.43513507
934523,0.40588945
934524,0.38159278
934525,0.35205698
934526,0.4171766
934527,0.4290567
934528,0.36511043
934529,0.41586375
934530,0.35272533
934531,0.4064037
934532,0.3514154
934533,0.42762977
934534,0.41663048
934535,0.3378438
934536,0.36650637
934537,0.41663048
934538,0.39479557
934550,0.011166216
934658,0.15601125
934659,0.28703937
934660,0.31812257
934665,0.0971038
934666,0.2026504
934667,0.22065163
934668,0.2105729
934669,0.26121405
934670,0.25823018
934671,0.1968301
934675,0.085032895
934680,0.10962835
934763,0.09667383
934764,0.14609767
934765,0.17984055
934766,0.15923066
934767,0.30561143
934768,0.15996002
934769,0.1625286
934770,0.16185918
934771,0.1634841
934773,0.07260703
934774,0.1736595
934775,0.16963117
934776,0.1648855
934777,0.16373314
934778,0.16373314
934845,0.0070033413
934942,0.12759365
934943,0.18638837
934944,0.17522603
934945,0.27330896
934946,0.22985868
934983,0.023066394
935022,0.26214716
935023,0.3678311
935024,0.25067863
935025,0.36338803
935026,0.2781014
935027,0.21583818
935028,0.3681229
935029,0.30936387
935030,0.40534413
935031,0.4256348
935055,0.13872054
935056,0.30030635
935057,0.29827628
935058,0.42085424
935059,0.42008415
935060,0.30628216
935061,0.29761824
935062,0.4139336
935164,0.14204377
935165,0.1632632
935166,0.25752917
935167,0.23640068
935168,0.16860954
935169,0.20509472
935170,0.31389257
935171,0.22090027
935172,0.18523224
935173,0.24673761
935174,0.32020786
935175,0.26885667
935176,0.24155957
935177,0.24617216
935178,0.18252991
935179,0.24808063
935180,0.21801093
935181,0.24808063
935182,0.17798315
935183,0.2531026
935184,0.30597922
935185,0.255281
935186,0.24550605
935187,0.18417025
935188,0.24550605
935189,0.18307483
935190,0.4421997
935191,0.36374232
935192,0.16341817
935193,0.16341817
935194,0.18572348
935195,0.17488351
935196,0.1775219
935197,0.18482502
935198,0.22698307
935199,0.2213336
935200,0.2261706
935201,0.18889976
935202,0.17914599
935203,0.26886618
935204,0.26837623
935205,0.18591838
935206,0.1668898
935207,0.24652371
935208,0.17949997
935209,0.24716544
935210,0.27350885
935211,0.18379523
935212,0.21089658
935221,0.097860515
935222,0.18797845
935223,0.28940997
935224,0.26862472
935225,0.25746498
935226,0.23969215
935227,0.15799895
935228,0.18202987
935229,0.26230893
935230,0.17434838
935231,0.2610994
935238,0.014098943
935240,0.0069866152
935268,0.026764542
935526,0.062203377
935527,0.096433625
935528,0.10806059
935548,0.13016275
935549,0.17194912
935550,0.3433797
935551,0.46431276
935556,0.19402775
935557,0.24677448
935558,0.26278383
935559,0.24290475
935560,0.20228128
935561,0.26462525
